app_id,pub_id,publication_date,publication_year,project_start_date,months_since_project_start,publication_before_or_after_policy,title,doi,pubmed_id,journal
92718,20488,2026-07-01,2026,2022-08-25,46,after_policy,BHOD: a bone health optimized dietary pattern designed for osteoporosis prevention,10.1038/s41538-026-00963-9,42386741,npj Science of Food
92741,17612,2026-02-26,2026,2024-11-14,15,after_policy,Escape from X inactivation drives sex differences in gene expression,10.1093/molbev/msag050,41744256,Molecular Biology and Evolution
92741,19026,2025-11-05,2025,2024-11-14,11,after_policy,Confounding fuels misinterpretation in human genetics,10.1098/rspb.2025.1615,41190516,Proceedings of the Royal Society B
92773,20475,2026-07-01,2026,2024-02-28,28,after_policy,CYP2D6 Metabolizer Phenotype Is Associated with Early Antidepressant Discontinuation in the UK Biobank,10.3390/ph19071028,0,Pharmaceuticals
92794,19427,2025-09-23,2025,2022-11-29,33,after_policy,Identifying distinct service use phenotypes across levels of suicidality and self-harm: a UK Biobank study,10.1038/s44184-025-00160-8,40987821,npj Mental Health Research
92858,14952,2025-01-27,2025,2022-10-11,27,after_policy,"Preserved ratio impaired spirometry, airflow obstruction, and their trajectories in relationship to chronic kidney disease: a prospective cohort study",10.1038/s41598-025-86952-6,39870785,Scientific Reports
93016,15842,2025-03-26,2025,2022-09-20,30,after_policy,Development of a k-Nearest Neighbors Model for the Prediction of Late-Onset Alzheimer's Risk by Combining Polygenic Risk Scores and Phenotypic Variables,10.3390/genes16040377,40282337,Genes
93016,18203,2026-03-25,2026,2022-09-20,42,after_policy,Enhancing Type 1 Diabetes Polygenic Risk Prediction Through Neural Networks and Entropy-Derived Insights,10.3390/ijms27072966,41977154,International Journal of Molecular Sciences
93044,11903,2024-06-06,2024,2022-11-30,18,before_policy,Association between serum 25-hydroxyvitamin D concentrations and kidney stone: a cohort study in the UK Biobank,10.1007/s11255-024-04111-8,38842659,International Urology and Nephrology
93044,12154,2024-05-03,2024,2022-11-30,17,before_policy,Metabolic Syndrome and the Risk of Kidney Stones: Evidence from 487 860 UK Biobank Participants,10.1210/clinem/dgae295,38701346,The Journal of Clinical Endocrinology & Metabolism
93044,13387,2024-10-22,2024,2022-11-30,22,after_policy,"Air pollutants, residential greenspace, and the risk of kidney stone disease: a large prospective cohort study from the UK Biobank",10.1038/s41370-024-00728-0,39438733,Journal of Exposure Science & Environmental Epidemiology
93044,13399,2024-10-21,2024,2022-11-30,22,after_policy,Prolonged exposure to air pollution and risk of acute kidney injury and related mortality: a prospective cohort study based on hospitalized AKI cases and general population controls from the UK Biobank,10.1186/s12889-024-20321-2,39434035,BMC Public Health
93118,8901,2024-01-21,2024,2023-02-09,11,before_policy,Associations of severe liver diseases with cataract using data from UK Biobank: a prospective cohort study,10.1016/j.eclinm.2024.102424,38304745,EClinicalMedicine
93118,15155,2025-05-31,2025,2023-02-09,27,after_policy,Optimizing serum 25(OH)D levels to mitigate the risk of age-related ocular diseases: insights from a large-scale prospective cohort study,10.1186/s12937-025-01156-y,40450331,Nutrition Journal
93118,15433,2025-05-05,2025,2023-02-09,26,after_policy,The interplay between systemic inflammation and myopia: A bidirectional Mendelian randomization and experimental validation study,10.1016/j.intimp.2025.114803,40327989,International Immunopharmacology
93118,15697,2025-05-21,2025,2023-02-09,27,after_policy,"Grip Strength and Age-Related Ocular Diseases: Insights from Observational, Mendelian Randomization, and Mediation Analyses",10.1016/j.xops.2025.100831,40636510,Ophthalmology Science
93118,16247,2025-08-06,2025,2023-02-09,29,after_policy,"Associations Among Sleep Duration, Sleep Quality, and Age-Related Ocular Diseases: Insights From Longitudinal and Mediation Analyses",10.1167/iovs.66.11.15,40767441,Investigative Ophthalmology & Visual Science
93118,16535,2025-08-19,2025,2023-02-09,30,after_policy,High Myopia as a Risk Factor for Severe Liver Disease in Individuals with Liver Dysfunction: Evidence from a Prospective Cohort,10.3390/jcm14165860,40869686,Journal of Clinical Medicine
93118,16629,2025-10-28,2025,2023-02-09,32,after_policy,Metabolic dysfunction-associated fatty liver disease and the risk of gout: a UK Biobank prospective cohort study,10.1186/s40001-025-03298-5,41152987,European Journal of Medical Research
93118,16775,2025-12-31,2025,2023-02-09,34,after_policy,From Mind to Liver: Exploring the Causal Relationship Between Anxiety Disorders and Non-Alcoholic Fatty Liver Disease Through Mendelian Randomization and UK Biobank Validation,10.2147/jmdh.s546590,41378179,Journal of Multidisciplinary Healthcare
93118,17346,2026-03-18,2026,2023-02-09,37,after_policy,Carotid intima-media thickness in relation to primary open-angle glaucoma: epidemiological and structural evidence from a cross-sectional study,10.1136/bmjophth-2025-002704,41850712,BMJ Open Ophthalmology
93118,17855,2026-04-24,2026,2023-02-09,38,after_policy,Proteomic and metabolic signatures of female reproductive factors and risk of age-related ocular diseases: A large prospective cohort study,10.1002/viw.20260008,0,View
93118,20161,2026-05-06,2026,2023-02-09,38,after_policy,Systemic inflammatory biomarkers as risk factors for age-related ocular diseases: a large-scale prospective cohort study,10.1136/bjo-2025-328553,42091216,British Journal of Ophthalmology
93156,9942,2024-04-08,2024,2023-05-24,10,before_policy,Interplay Between Plasma Glycine and Branched-Chain Amino Acids Contributes to the Development of Hypertension and Coronary Heart Disease,10.1161/hypertensionaha.123.22649,38587181,Hypertension
93156,19721,2025-08-19,2025,2023-05-24,26,after_policy,Hypertension promotes bone loss and fragility by favoring bone resorption in mouse models,10.1172/jci184325,40828611,Journal of Clinical Investigation
93160,15046,2025-06-06,2025,2023-05-05,25,after_policy,Misdirected yet intact TREX1 exonuclease activity causes human cerebral and systemic small vessel disease,10.1093/brain/awaf085,40476824,Brain
93160,18456,2026-01-27,2026,2023-05-05,32,after_policy,"Oligoprotein type I interferon signatures, but not TREX1 variants, increase risk of systemic lupus erythematosus in UK Biobank",10.1038/s41467-025-67832-z,41593088,Nature Communications
93346,16586,2025-07-09,2025,2022-11-28,31,after_policy,Age- and Sex-Specific Cerebral Blood Flow Atlases for Healthy Brain Across the Lifespan,10.1038/s41597-025-05406-w,40634347,Scientific Data
93398,11898,2024-06-07,2024,2023-02-23,15,before_policy,Combined effects of genetic predisposition and sleep quality on acceleration of biological ageing: Findings from the UK biobank cohort,10.1016/j.archger.2024.105525,38896974,Archives of Gerontology and Geriatrics
93398,13311,2024-10-16,2024,2023-02-23,19,after_policy,"Healthy Plant-Based Diet, Genetic Predisposition, and the Risk of Incident Venous Thromboembolism",10.1016/j.jacadv.2024.101318,39817053,JACC Advances
93398,14423,2025-02-07,2025,2023-02-23,23,after_policy,"Obesity, Sarcopenia, Sarcopenic Obesity, and Hypertension: Mediating Role of Inflammation and Insulin Resistance",10.1093/gerona/glae284,39918389,The Journals of Gerontology Series A
93398,14763,2025-04-04,2025,2023-02-23,25,after_policy,"Healthful plant-based dietary patterns, PM2&#183;5 exposure and the risk of heart failure: a population-based cohort study",10.1017/s0007114525000698,40181603,British Journal Of Nutrition
93398,15166,2025-05-29,2025,2023-02-23,27,after_policy,The mediating and moderating effect of BMI in the relationship between air pollution and nonalcoholic fatty liver disease: A prospective cohort study,10.1016/j.envpol.2025.126570,40449713,Environmental Pollution
93398,15264,2025-02-18,2025,2023-02-23,23,after_policy,Association of social isolation and loneliness with all-cause and cause-specific mortality among individuals with type 2 diabetes: a prospective study in UK Biobank,10.1136/jech-2024-222775,39965911,Journal of Epidemiology & Community Health
93398,15582,2025-03-17,2025,2023-02-23,24,after_policy,Healthful Plant-Based Dietary Patterns Associated with Reduced Adverse Effects of Air Pollution on COPD: Findings from a Large Cohort Study,10.3390/nu17061055,40292512,Nutrients
93398,16562,2025-08-13,2025,2023-02-23,29,after_policy,"Accelerated Biological Aging, Genetic Predisposition, and Incident Valvular Heart Disease",10.1016/j.jacasi.2025.06.011,40817903,JACC Asia
93398,17143,2025-12-13,2025,2023-02-23,33,after_policy,"Reproductive factors, exogenous hormone use and risk of migraine among women: Results from UK Biobank",10.1016/j.ejogrb.2025.114892,41411817,European Journal of Obstetrics & Gynecology and Reproductive Biology
93398,17301,2025-11-26,2025,2023-02-23,33,after_policy,Metabolic signature of EAT-Lancet diet in relation to risk of frailty: a prospective cohort study,10.1038/s41538-025-00619-0,41298498,npj Science of Food
93398,17623,2026-02-25,2026,2023-02-23,36,after_policy,Adherence to plant-based diet and risk of heart failure among middle-aged and older population,10.3389/fnut.2026.1769535,41821859,Frontiers in Nutrition
93398,18104,2026-04-03,2026,2023-02-23,37,after_policy,Accelerated biological aging and brain structural alterations linking air pollution to dementia risk: a prospective cohort study,10.1016/j.jnha.2026.100836,41934873,The journal of nutrition health & aging
93398,18289,2026-02-12,2026,2023-02-23,35,after_policy,The association between birthweight and adult lung function: insights from the UK Biobank,10.1186/s12890-026-04174-6,41680723,BMC Pulmonary Medicine
93398,18828,2025-11-23,2025,2023-02-23,33,after_policy,Sweet Foods Intake and Risk of Pancreatic Diseases: A large cohort study from the UK Biobank,10.1016/j.nut.2025.113032,41456479,Nutrition
93398,19793,2026-06-02,2026,2023-02-23,39,after_policy,Association between intrinsic capacity and incident chronic kidney disease: The mediating role of metabolomic signatures,10.1016/j.maturitas.2026.109007,42235097,Maturitas
93398,19996,2026-05-19,2026,2023-02-23,38,after_policy,Plasma metabolomic signature of frailty and risk of late-onset schizophrenia: A prospective cohort study,10.1016/j.schres.2026.05.011,42155165,Schizophrenia Research
93398,20087,2026-05-12,2026,2023-02-23,38,after_policy,Metabolomic signatures mediate the association between physical frailty and metabolic dysfunction-associated steatotic liver disease: a prospective cohort study,10.3389/fendo.2026.1845611,42205264,Frontiers in Endocrinology
93426,8864,2024-01-26,2024,2023-02-22,11,before_policy,Evidence for a causal link between intra-pancreatic fat deposition and pancreatic cancer: A prospective cohort and Mendelian randomization study,10.1016/j.xcrm.2023.101391,38280379,Cell Reports Medicine
93426,20029,2026-05-14,2026,2023-02-22,38,after_policy,Structural determinants of beta-cell failure in type 2 diabetes: a multimodality imaging study,10.1016/j.metabol.2026.156631,42134453,Metabolism
93604,11807,2024-06-24,2024,2023-10-26,7,before_policy,"Social Isolation, Loneliness, and Risk of Microvascular Complications Among Individuals With Type 2 Diabetes Mellitus",10.1053/j.ajkd.2024.05.004,38925507,American Journal of Kidney Diseases
93604,13064,2024-08-29,2024,2023-10-26,10,after_policy,"Accelerometer-measured physical activity, sedentary behavior, and incidence of macrovascular and microvascular events in individuals with type 2 diabetes mellitus and prediabetes",10.1016/j.jshs.2024.100973,39214513,Journal of Sport and Health Science
93604,13480,2024-09-16,2024,2023-10-26,10,after_policy,Observational and genetic evidence disagree on the association between loneliness and risk of multiple diseases,10.1038/s41562-024-01970-0,39284978,Nature Human Behaviour
93604,15173,2025-07-01,2025,2023-10-26,20,after_policy,"Social isolation, loneliness, genetic risk, and incident dementia in people with type 2 diabetes mellitus: A population-based cohort study",10.1177/13872877251344253,40438953,Journal of Alzheimer's Disease
93604,15955,2025-03-31,2025,2023-10-26,17,after_policy,Causal Associations of Insomnia With Chronic Kidney Diseases and Underlying Blood Proteins: An Observational and Mendelian Randomization Study,10.1016/j.mayocp.2024.12.020,40167410,Mayo Clinic Proceedings
93604,17069,2025-12-22,2025,2023-10-26,25,after_policy,Association of accelerometer-measured step count and intensity with mental health: A prospective cohort study,10.1016/j.jad.2025.120980,41443320,Journal of Affective Disorders
93604,18226,2026-03-23,2026,2023-10-26,28,after_policy,Social isolation and 59 common health conditions: insights from observational and genetics analyses,10.1186/s12916-026-04784-1,41872870,BMC Medicine
93604,18460,2026-01-27,2026,2023-10-26,27,after_policy,Biological age acceleration associated with mental and behavioural disorders: Evidence from the UK biobank cohort,10.1016/j.jad.2026.121265,41610891,Journal of Affective Disorders
93708,19402,2025-09-26,2025,2022-10-11,35,after_policy,The brief resilience scale: a genome-wide association study in the UK Biobank,10.1186/s12916-025-04368-5,41013467,BMC Medicine
93712,18423,2026-01-29,2026,2023-01-25,36,after_policy,Automated Abdominal Aortic Calcification Scores and Atherosclerotic Cardiovascular Disease in the UK Biobank Imaging Study,10.1016/j.jacadv.2025.102570,41616586,JACC Advances
93712,19964,2026-05-21,2026,2023-01-25,39,after_policy,"Automated abdominal aortic calcification, muscle health and incident falls: the UK Biobank Imaging Study",10.1093/jbmr/zjag084,42166179,Journal of Bone and Mineral Research
93712,20566,2026-06-23,2026,2023-01-25,40,after_policy,Machine learning derived abdominal aortic calcification is associated with physical frailty in community-dwelling adults: the UK Biobank Imaging Study,10.1007/s11357-026-02375-9,42334801,GeroScience
93731,12726,2024-08-03,2024,2023-02-22,17,after_policy,Investigating the influence of oral contraceptive pill use on multiple sclerosis risk using UK Biobank data,10.1016/j.fertnstert.2024.07.999,39098539,Fertility and Sterility
93731,14731,2025-04-07,2025,2023-02-22,25,after_policy,Stratifying Multiple Sclerosis Susceptibility Risk: The Role of HLA-E*01 and Infectious Mononucleosis in a Population Cohort,10.1111/ene.70131,40192262,European Journal of Neurology
93731,16400,2025-06-26,2025,2023-02-22,28,after_policy,Timing and Predictive Value of Clinical Conditions Preceding Multiple Sclerosis in the UK Biobank,10.1002/acn3.70119,40574489,Annals of Clinical and Translational Neurology
93749,12173,2024-05-06,2024,2022-10-27,18,before_policy,Relationships between orofacial pain and sleep: Analysis of UK biobank and genome-wide association studies data,10.1016/j.jds.2024.04.027,39873079,Journal of Dental Sciences
93810,9349,2023-10-20,2023,2022-11-30,10,before_policy,Association of cholecystectomy with osteoporosis risk: a prospective study using data from the UK Biobank,10.3389/fendo.2023.1259475,37929032,Frontiers in Endocrinology
93810,9850,2024-04-22,2024,2022-11-30,16,before_policy,Association of air pollution with incidence of late-onset seborrhoeic dermatitis: a prospective cohort study in UK Biobank,10.1093/ced/llae122,38648509,Clinical and Experimental Dermatology
93810,12080,2024-05-15,2024,2022-11-30,17,before_policy,"Association of biological age acceleration with cardiac morphology, function, and incident heart failure: insights from UK Biobank participants",10.1093/ehjci/jeae126,38747402,European Heart Journal - Cardiovascular Imaging
93810,12813,2024-07-17,2024,2022-11-30,19,after_policy,Associations of biological age accelerations and genetic risk with incident endometrial cancer: a prospective analysis in UK Biobank,10.1097/js9.0000000000001966,39017746,International Journal of Surgery
93810,12952,2024-08-05,2024,2022-11-30,20,after_policy,Genetic association of lipid and lipid-lowering drug target genes with atopic dermatitis: a drug target Mendelian randomization study,10.1038/s41598-024-69180-2,39103489,Scientific Reports
93810,13616,2024-10-18,2024,2022-11-30,22,after_policy,Unveiling new protein biomarkers and therapeutic targets for acne through integrated analysis of human plasma proteomics and genomics,10.3389/fimmu.2024.1452801,39493760,Frontiers in Immunology
93810,13937,2024-12-31,2024,2022-11-30,25,after_policy,Unveiling Novel Protein Biomarkers for Psoriasis Through Integrated Analysis of Human Plasma Proteomics and Mendelian Randomization,10.2147/ptt.s492205,39669686,Psoriasis Targets and Therapy
93810,16149,2025-07-18,2025,2022-11-30,31,after_policy,Associations of 2923 plasma proteins with incident atopic dermatitis in a prospective cohort study and genetic analysis,10.1097/md.0000000000043447,40696606,Medicine
93810,18805,2025-08-07,2025,2022-11-30,32,after_policy,"Association of healthy sleep patterns with incident sudden cardiac arrest: a prospective study of 414,625 UK biobank participants",10.1016/j.resuscitation.2025.110756,40783099,Resuscitation
93810,19606,2025-09-01,2025,2022-11-30,33,after_policy,Exploring Novel Biomarkers for Rosacea Through Cohort Study and Mendelian Randomisation,10.1111/exd.70161,40890957,Experimental Dermatology
93810,20211,2026-04-22,2026,2022-11-30,40,after_policy,The triglyceride-glucose index as a measure of insulin resistance and risk of incident endometrial cancer: a prospective analysis in UK Biobank,10.3802/jgo.2026.37.e102,42135960,Journal of Gynecologic Oncology
93913,16127,2025-07-21,2025,2022-11-11,32,after_policy,Association of Estimated Glucose Disposal Rate With Risk of Abdominal Aortic Aneurysm: Evidence From a Large-Scale Prospective Cohort Study of the UK Biobank,10.31083/rcm36776,40776955,Reviews in Cardiovascular Medicine
93913,16305,2025-06-19,2025,2022-11-11,31,after_policy,Triglyceride-glucose index and risk of abdominal aortic aneurysm: a large-scale prospective cohort study,10.1186/s13098-025-01778-6,40537831,Diabetology & Metabolic Syndrome
93913,18152,2026-03-30,2026,2022-11-11,40,after_policy,Polygenic and polysocial risk scores in post-type 2 diabetes dementia: Risk stratification and predictive modeling in the UK Biobank cohort.,10.1177/13872877261435200,41910452,Journal of Alzheimer's Disease
93913,18158,2026-03-30,2026,2022-11-11,40,after_policy,Associations of accelerometer-derived physical activity with chronic kidney disease risk in a population with hypertension: a prospective cohort study,10.1186/s12882-026-04941-x,41913129,BMC Nephrology
93913,20030,2026-05-14,2026,2022-11-11,42,after_policy,Device-measured and self-reported physical activity and the trajectory of cardio-renal-metabolic multimorbidity: a prospective cohort study in UK Biobank,10.1186/s12889-026-27724-3,42135687,BMC Public Health
93921,16043,2025-08-01,2025,2022-11-08,32,after_policy,The mitigation effects of residential green space and low air pollution on socioeconomic inequalities in depression,10.1038/s44184-025-00152-8,40751087,npj Mental Health Research
93966,12963,2024-08-07,2024,2022-11-07,21,after_policy,Genetic and Modifiable Risk Factors for Postoperative Complications of Total Joint Arthroplasty: A Genome-Wide Association and Mendelian Randomization Study,10.3390/bioengineering11080797,39199755,Bioengineering
93966,16178,2025-07-14,2025,2022-11-07,32,after_policy,"Associations between an inflammatory diet index and nonunion: a prospective study of 172,839 UK biobank participants",10.3389/fnut.2025.1640259,40727697,Frontiers in Nutrition
94075,9978,2024-04-02,2024,2023-02-08,13,before_policy,"Incident allergic diseases in post-COVID-19 condition: multinational cohort studies from South Korea, Japan and the UK",10.1038/s41467-024-47176-w,38565542,Nature Communications
94075,11853,2024-06-14,2024,2023-02-08,16,before_policy,"Risks of cutaneous immune-related adverse events in long COVID: Multinational cohort studies in South Korea, Japan, and the UK",10.1002/jmv.29740,38874226,Journal of Medical Virology
94075,13139,2024-08-29,2024,2023-02-08,18,after_policy,"Long-term gastrointestinal and hepatobiliary outcomes of COVID-19: a multi-nationwide cohort study from South Korea, Japan, and the UK",10.3350/cmh.2024.0203,39205608,Clinical and Molecular Hepatology
94075,16512,2025-07-01,2025,2023-02-08,28,after_policy,A Multimodal Predictive Model for Chronic Kidney Disease and Its Association With Vascular Complications in Patients With Type 2 Diabetes: Model Development and Validation Study in South Korea and the U.K.,10.2337/dc25-0355,40590639,Diabetes Care
94113,9219,2023-12-05,2023,2023-09-29,2,before_policy,Early detection of white matter hyperintensities using SHIVA-WMH detector,10.1002/hbm.26548,38050769,Human Brain Mapping
94113,18873,2025-11-20,2025,2023-09-29,25,after_policy,Proteogenomics in cerebrospinal fluid and plasma reveals new biological fingerprint of cerebral small vessel disease,10.1038/s43587-025-01006-w,41266628,Nature Aging
94166,8854,2024-01-29,2024,2022-11-21,14,before_policy,"Fish oil supplementation, physical activity and risk of incident Parkinson's disease: results of longitudinal analysis from the UK Biobank",10.3389/fnagi.2023.1304629,38348197,Frontiers in Aging Neuroscience
94166,9014,2024-01-02,2024,2022-11-21,13,before_policy,"Association of time spent outdoors with the risk of Parkinson's disease: a prospective cohort study of 329,359 participants",10.1186/s12883-023-03499-7,38166701,BMC Neurology
94166,10304,2023-07-21,2023,2022-11-21,8,before_policy,"Association of pro-inflammatory diet with increased risk of all-cause dementia and Alzheimer's dementia: a prospective study of 166,377 UK Biobank participants",10.1186/s12916-023-02940-5,37480061,BMC Medicine
94166,11988,2024-05-24,2024,2022-11-21,18,before_policy,Association of Exposure to Ambient Air Pollutants With Cognitive Performance and Dementia Risk and the Mediating Role of Pulmonary Function: Evidence From the UK Biobank,10.1093/gerona/glae139,38784975,The Journals of Gerontology Series A
94166,11999,2024-05-23,2024,2022-11-21,18,before_policy,Association of physical activity pattern and risk of Parkinson's disease,10.1038/s41746-024-01135-3,38783073,npj Digital Medicine
94166,13007,2024-08-13,2024,2022-11-21,20,after_policy,Daytime napping and the incidence of Parkinson's disease: a prospective cohort study with Mendelian randomization,10.1186/s12916-024-03497-7,39135019,BMC Medicine
94166,14488,2025-01-18,2025,2022-11-21,25,after_policy,The brain structure underlying the nonlinear association between early-life tobacco smoke exposure and the risk for cognitive decline and dementia in adulthood: a large prospective cohort study,10.1186/s12889-025-21305-6,39827101,BMC Public Health
94166,15072,2025-06-04,2025,2022-11-21,30,after_policy,Association between functional gastrointestinal disorders and Parkinson's disease in a prospective cohort study,10.1038/s41531-025-01000-4,40467598,npj Parkinson's Disease
94166,16541,2025-08-18,2025,2022-11-21,32,after_policy,Associations of digestive diseases exposure and lifestyle factors with Parkinson's disease,10.1038/s41531-025-01098-6,40825781,npj Parkinson's Disease
94166,17514,2026-03-03,2026,2022-11-21,39,after_policy,Consumption of coffee and tea and the risk of developing neurodegenerative diseases: a cohort study in the UK biobank,10.1186/s12937-026-01291-0,41776603,Nutrition Journal
94166,18358,2026-02-05,2026,2022-11-21,38,after_policy,Childhood adversity and multi-dimensional cognitive dysfunction in major depressive disorder: investigating heterogeneous effects across gender and educational in the UK Biobank,10.1186/s40359-026-04029-z,41645364,BMC Psychology
94166,18790,2025-11-25,2025,2022-11-21,36,after_policy,Sleep health as a mediator between depression and functional gastrointestinal disorders: A UK Biobank study,10.1016/j.jad.2025.120768,41308884,Journal of Affective Disorders
94166,19105,2025-10-30,2025,2022-11-21,35,after_policy,Association between different dietary patterns and the risk of major brain disorders: a prospective multi-cohort study,10.1016/j.eclinm.2025.103616,41245532,EClinicalMedicine
94184,19276,2025-10-06,2025,2023-05-12,28,after_policy,Shared Plasma Metabolites Mediate Causal Effects of Metabolic Diseases on Colorectal Cancer: A Two-Step Mendelian Randomization Study,10.3390/biomedicines13102433,41153716,Biomedicines
94372,9017,2024-01-02,2024,2023-02-16,10,before_policy,Retinal Vascular Measurements and Mortality Risk: Evidence From the UK Biobank Study,10.1167/tvst.13.1.2,38165718,Translational Vision Science & Technology
94372,9490,2023-09-21,2023,2023-02-16,7,before_policy,Deep neural network-estimated age using optical coherence tomography predicts mortality,10.1007/s11357-023-00920-4,37733221,GeroScience
94372,11687,2024-07-09,2024,2023-02-16,16,after_policy,Metabolic profiling reveals circulating biomarkers associated with incident and prevalent Parkinson's disease,10.1038/s41531-024-00713-2,38982064,npj Parkinson's Disease
94372,13350,2024-01-09,2024,2023-02-16,10,before_policy,Distinct and Overlapping Metabolites Associated with Visual Impairment and Cognitive Impairment,10.3233/adr-230154,39434817,Journal of Alzheimer's Disease Reports
94372,18285,2026-03-23,2026,2023-02-16,37,after_policy,Association Between Coffee and Tea Consumption and Biological Age Acceleration: Evidence from the UK Biobank Study,10.1080/09286586.2026.2647970,41869973,Ophthalmic Epidemiology
94449,13451,2024-09-23,2024,2023-04-04,17,after_policy,"Allostatic Load, Cigarette Smoking, and Lung Cancer Risk",10.3390/cancers16183235,39335207,Cancers
94505,18818,2025-08-08,2025,2022-11-11,32,after_policy,Does Genetic Background Affect Susceptibility to Alcohol-Induced Heart Disease?,10.1016/j.jacadv.2025.102049,40782685,JACC Advances
94522,15356,2025-05-13,2025,2023-09-07,20,after_policy,Disease and mortality trajectories of cognitively able autistic individuals in mid- and later adulthood,10.1186/s12916-025-04095-x,40361169,BMC Medicine
94533,14944,2025-01-27,2025,2022-11-10,26,after_policy,Circulating insulin-like growth factor-1 and the risk of multiple sclerosis: a prospective cohort study,10.1016/j.msard.2025.106281,39884114,Multiple Sclerosis and Related Disorders
94533,18834,2025-11-21,2025,2022-11-10,36,after_policy,Diet and the Risk of Multiple Sclerosis: Evidence With UK Biobank Nested Case-Control Study and Mendelian Randomization Analysis,10.1002/mnfr.70313,41273050,Molecular Nutrition & Food Research
94533,20095,2026-05-11,2026,2022-11-10,42,after_policy,Modifiable risk factors and their joint impact on late-onset multiple sclerosis: Evidence from the UK Biobank.,10.1097/cm9.0000000000004101,42108522,Chinese Medical Journal
94579,11884,2024-06-10,2024,2023-01-31,16,before_policy,Greenspace and risk of obesity-related cancer in the UK Biobank cohort: An analysis of private residential gardens and other greenspace types,10.1016/j.scitotenv.2024.173833,38866159,The Science of The Total Environment
94579,14041,2024-12-06,2024,2023-01-31,22,after_policy,"The role of greenspace in vitamin D status: cross-sectional, observational evidence from the UK Biobank",10.1016/j.ijheh.2024.114502,39644736,International Journal of Hygiene and Environmental Health
94579,15147,2025-06-13,2025,2023-01-31,28,after_policy,"Residential greenspace indicators and metabolic syndrome in the UK Biobank Cohort: mediation through behavioural, environmental, social and biomarker pathways",10.1016/j.envres.2025.122148,40517935,Environmental Research
94579,20460,2026-07-02,2026,2023-01-31,41,after_policy,Private garden exposure and public park access in relation to type-2 diabetes incidence: a UK Biobank cohort study,10.1186/s12889-026-28277-1,42393608,BMC Public Health
94611,9245,2023-12-01,2023,2022-11-30,12,before_policy,An Integrative Pancreatic Cancer Risk Prediction Model in the UK Biobank,10.3390/biomedicines11123206,38137427,Biomedicines
94653,8269,2023-11-23,2023,2022-12-14,11,before_policy,Activation network improves spatiotemporal modelling of human brain communication processes,10.1016/j.neuroimage.2023.120472,38007187,NeuroImage
94653,15378,2025-05-13,2025,2022-12-14,28,after_policy,Development and validation of a novel predictive model for dementia risk in middle-aged and elderly depression individuals: a large and longitudinal machine learning cohort study,10.1186/s13195-025-01750-6,40361211,Alzheimer's Research & Therapy
94653,15855,2025-03-25,2025,2022-12-14,27,after_policy,Development and validation of a convenient dementia risk prediction tool for diabetic population: A large and longitudinal machine learning cohort study,10.1016/j.jad.2025.03.135,40147608,Journal of Affective Disorders
94695,8787,2024-02-05,2024,2022-11-11,14,before_policy,Genome-Wide Interaction Study of Dietary Intake and Colorectal Cancer Risk in the UK Biobank,10.1001/jamanetworkopen.2024.0465,38411962,JAMA Network Open
94695,9361,2023-10-18,2023,2022-11-11,11,before_policy,Assessments of dietary intake and polygenic risk score in associations with colorectal cancer risk: evidence from the UK Biobank,10.1186/s12885-023-11482-1,37853340,BMC Cancer
94695,13666,2024-10-31,2024,2022-11-11,23,after_policy,Diet changes and colorectal cancer risk in the UK Biobank.,10.1158/1055-9965.epi-24-0847,39480162,Cancer Epidemiology Biomarkers & Prevention
94695,16547,2025-08-18,2025,2022-11-11,33,after_policy,Genome-wide interaction study of physical activity and genetic susceptibility on colorectal cancer using UK biobank data,10.1038/s41598-025-13709-6,40826151,Scientific Reports
94719,15391,2025-05-09,2025,2023-02-16,26,after_policy,Investigating causal networks of dementia using causal discovery and natural language processing models,10.1038/s44400-025-00006-2,40351535,npj Dementia
94757,15575,2025-03-18,2025,2023-12-13,15,after_policy,Low type-2 immune effectors modulate atopic diseases' protective role in pancreatic cancer risk,10.1002/ijc.35397,40098454,International Journal of Cancer
94816,11946,2024-05-31,2024,2022-11-11,18,before_policy,Machine Learning Approach with Harmonized Multinational Datasets for Enhanced Prediction of Hypothyroidism in Patients with Type 2 Diabetes,10.3390/diagnostics14111152,38893680,Diagnostics
94859,13721,2025-01-01,2025,2023-06-21,18,after_policy,"Development, validation, and prognostic evaluation of LiverPRO for the prediction of significant liver fibrosis in primary care: a prospective cohort study",10.1016/s2468-1253(24)00274-7,39674225,The Lancet Gastroenterology & Hepatology
94885,12086,2024-05-14,2024,2023-03-13,14,before_policy,Association between household size and risk of incident dementia in the UK Biobank study,10.1038/s41598-024-61102-6,38744903,Scientific Reports
94885,14927,2025-01-23,2025,2023-03-13,22,after_policy,Association of systemic inflammatory markers with white matter hyperintensities and microstructural injury: an analysis of UK Biobank data,10.1503/jpn.240039,39848683,Journal of Psychiatry and Neuroscience
94885,14953,2025-01-27,2025,2023-03-13,22,after_policy,Joint effect of modifiable risk factors on Parkinson's disease: a large-scale longitudinal study,10.3389/fnhum.2025.1525248,39931046,Frontiers in Human Neuroscience
94885,15338,2025-05-15,2025,2023-03-13,26,after_policy,Impact of gene-environment interactions on atrial fibrillation and cardiac structure,10.1038/s41598-025-00921-7,40374717,Scientific Reports
