website_page,website_index_on_page,website_start_date,website_start_date_text,website_title,website_institution,website_url,match_status,match_method,matched_app_id,schema27_title,schema27_institution,candidate_app_ids
576,10,2019-07-03,3 July 2019,Does longer compulsory schooling affect mental health? Evidence from a British reform,"King's College London, Great Britain",https://www.ukbiobank.ac.uk/projects/does-longer-compulsory-schooling-affect-mental-health-evidence-from-a-british-reform/,matched,unique_normalized_title,47464,Does longer compulsory schooling affect mental health? Evidence from a British reform,King's College London,47464
577,1,2019-07-03,3 July 2019,Machine learning based quantitative analysis of human sleep,"University of Tokyo, Japan",https://www.ukbiobank.ac.uk/projects/machine-learning-based-quantitative-analysis-of-human-sleep/,matched,unique_normalized_title,48357,Machine learning based quantitative analysis of human sleep,University of Tokyo,48357
577,2,2019-07-03,3 July 2019,Evaluate the causal effects of diet-modifiable biomarkers on clinical outcomes using Mendelian randomization,"University of Georgia Research Foundation, United States of America",https://www.ukbiobank.ac.uk/projects/evaluate-the-causal-effects-of-diet-modifiable-biomarkers-on-clinical-outcomes-using-mendelian-randomization/,matched,unique_normalized_title,48818,Evaluate the causal effects of diet-modifiable biomarkers on clinical outcomes using Mendelian randomization,University of Georgia Research Foundation,48818
577,3,2019-07-03,3 July 2019,To decode the mystery of longevity,"Zhejiang University, China",https://www.ukbiobank.ac.uk/projects/to-decode-the-mystery-of-longevity/,matched,unique_normalized_title,49403,To decode the mystery of longevity,Zhejiang University,49403
577,4,2019-07-03,3 July 2019,Replication of association of metabolically healthy obesity (MHO) with risk of cardiovascular and total mortality in the UK Biobank,"GI of Human Nutrition Potsdam-Rehbrücke, Germany",https://www.ukbiobank.ac.uk/projects/replication-of-association-of-metabolically-healthy-obesity-mho-with-risk-of-cardiovascular-and-total-mortality-in-the-uk-biobank/,matched,unique_normalized_title,50426,Replication of association of metabolically healthy obesity (MHO) with risk of cardiovascular and total mortality in the UK Biobank,GI of Human Nutrition Potsdam-Rehbrücke,50426
577,5,2019-07-03,3 July 2019,Statistical Analysis of Human Brain Connectomes,"University of Rochester, United States of America",https://www.ukbiobank.ac.uk/projects/statistical-analysis-of-human-brain-connectomes/,matched,unique_normalized_title,51659,Statistical Analysis of Human Brain Connectomes,University of Rochester,51659
577,6,2019-07-03,3 July 2019,Combining genetic analysis of disease related phenotypes with in vitro disease models for development of high efficacy and low toxicity therapeutics,"Insitro, Inc., United States of America",https://www.ukbiobank.ac.uk/projects/combining-genetic-analysis-of-disease-related-phenotypes-with-in-vitro-disease-models-for-development-of-high-efficacy-and-low-toxicity-therapeutics/,matched,unique_normalized_title,51766,Combining genetic analysis of disease related phenotypes with in vitro disease models for development of high efficacy and low toxicity therapeutics,"Insitro, Inc.",51766
577,7,2019-07-03,3 July 2019,Towards optimal human performance: Discovering molecular mechanisms of human phenotypes,"J. Craig Venter Institute, United States of America",https://www.ukbiobank.ac.uk/projects/towards-optimal-human-performance-discovering-molecular-mechanisms-of-human-phenotypes/,matched,unique_normalized_title,51824,Towards optimal human performance: Discovering molecular mechanisms of human phenotypes,J. Craig Venter Institute,51824
577,8,2019-07-03,3 July 2019,Machine learning to assess biological age and predict disease from multimodality medical imaging,"Massachusetts General Hospital, United States of America",https://www.ukbiobank.ac.uk/projects/machine-learning-to-assess-biological-age-and-predict-disease-from-multimodality-medical-imaging/,matched,unique_normalized_title,51853,Machine learning to assess biological age and predict disease from multimodality medical imaging,Massachusetts General Hospital,51853
577,9,2019-07-03,3 July 2019,Cerebral correlates of the APOE and other genetic risk factors for Alzheimer’s disease in healthy middle-aged individuals,"Barcelonabeta Brain Research Center, Spain",https://www.ukbiobank.ac.uk/projects/cerebral-correlates-of-the-apoe-and-other-genetic-risk-factors-for-alzheimers-disease-in-healthy-middle-aged-individuals/,matched,detail_page_app_id_after_title_unmatched_or_ambiguous,31085,Cerebral correlates of the APOE and other genetic risk factors for Alzheimer's disease in healthy middle-aged individuals,Barcelonabeta Brain Research Center,
577,10,2019-07-01,1 July 2019,Estimates of allele age and impact in large data sets,"Temple University, United States of America",https://www.ukbiobank.ac.uk/projects/estimates-of-allele-age-and-impact-in-large-data-sets/,matched,unique_normalized_title,41934,Estimates of allele age and impact in large data sets,Temple University,41934
578,1,2019-07-01,1 July 2019,Molecular underpinnings of resting-state fMRI,"Stanford University, United States of America",https://www.ukbiobank.ac.uk/projects/molecular-underpinnings-of-resting-state-fmri/,matched,unique_normalized_title,45420,Molecular underpinnings of resting-state fMRI,Stanford University,45420
578,2,2019-06-25,25 June 2019,Infer genome-wide cell-type specific regulatory element activity for phenotypes of the UK Biobank,"Brigham and Womens Hospital, United States of America",https://www.ukbiobank.ac.uk/projects/infer-genome-wide-cell-type-specific-regulatory-element-activity-for-phenotypes-of-the-uk-biobank/,matched,unique_normalized_title,41693,Infer genome-wide cell-type specific regulatory element activity for phenotypes of the UK Biobank,Brigham and Womens Hospital,41693
578,3,2019-06-25,25 June 2019,Association between ketohexokinase mutations and adverse cardiovascular risk factors and outcomes,"Eli Lilly and Company Ltd (USA), United States of America",https://www.ukbiobank.ac.uk/projects/association-between-ketohexokinase-mutations-and-adverse-cardiovascular-risk-factors-and-outcomes/,matched,unique_normalized_title,43833,Association between ketohexokinase mutations and adverse cardiovascular risk factors and outcomes,Eli Lilly and Company Ltd (USA),43833
578,4,2019-06-25,25 June 2019,"A Genome-Wide Association Study (GWAS) of biological age measures in UK Biobank, with a focus on genetic variations of collagens, elastin and pro-inflammatory cytokines","Trinity College Dublin, Ireland",https://www.ukbiobank.ac.uk/projects/a-genome-wide-association-study-gwas-of-biological-age-measures-in-uk-biobank-with-a-focus-on-genetic-variations-of-collagens-elastin-and-pro-inflammatory-cytokines/,matched,unique_normalized_title,48181,"A Genome-Wide Association Study (GWAS) of biological age measures in UK Biobank, with a focus on genetic variations of collagens, elastin and pro-inflammatory cytokines",Trinity College Dublin,48181
578,5,2019-06-20,20 June 2019,A Study Investigating Leukocyte Counts in Women with Self-reported Polycystic Ovarian Syndrome: Results from the UK BioBank Prospective Study.,"University of New South Wales, Australia",https://www.ukbiobank.ac.uk/projects/a-study-investigating-leukocyte-counts-in-women-with-self-reported-polycystic-ovarian-syndrome-results-from-the-uk-biobank-prospective-study/,matched,unique_normalized_title,46654,A Study Investigating Leukocyte Counts in Women with Self-reported Polycystic Ovarian Syndrome: Results from the UK BioBank Prospective Study.,University of New South Wales,46654
578,6,2019-06-20,20 June 2019,Predicting Alzheimer’s disease risk with polygenic and non-genetic risk factors.,"Nanyang Technological University, Singapore",https://www.ukbiobank.ac.uk/projects/predicting-alzheimers-disease-risk-with-polygenic-and-non-genetic-risk-factors/,matched,detail_page_app_id_after_title_unmatched_or_ambiguous,47832,Predicting Alzheimer's disease risk with polygenic and non-genetic risk factors.,Nanyang Technological University,
578,7,2019-06-20,20 June 2019,The environmental and genetic basis of Interstitial Lung Disease,"University of Exeter, Great Britain",https://www.ukbiobank.ac.uk/projects/the-environmental-and-genetic-basis-of-interstitial-lung-disease/,matched,unique_normalized_title,44046,The environmental and genetic basis of Interstitial Lung Disease,University of Exeter,44046
578,8,2019-06-18,18 June 2019,Genome-wide association study of takotsubo syndrome,"Karolinska Institutet, Sweden",https://www.ukbiobank.ac.uk/projects/genome-wide-association-study-of-takotsubo-syndrome/,matched,unique_normalized_title,45735,Genome-wide association study of takotsubo syndrome,Karolinska Institutet,45735
578,9,2019-06-18,18 June 2019,Integration of regulatory elements and multi-trait genomic and phenomic data to improve the accuracy of risk prediction of human complex diseases/traits,"Xi'an Jiaotong University, China",https://www.ukbiobank.ac.uk/projects/integration-of-regulatory-elements-and-multi-trait-genomic-and-phenomic-data-to-improve-the-accuracy-of-risk-prediction-of-human-complex-diseases-traits/,matched,unique_normalized_title,46387,Integration of regulatory elements and multi-trait genomic and phenomic data to improve the accuracy of risk prediction of human complex diseases/traits,Xi'an Jiaotong University,46387
578,10,2019-06-18,18 June 2019,"Analysis of the UK Biobank population prevalence, penetrance and effects of risk variants associated with Parkinsonism and related movement disorders","University College London, Great Britain",https://www.ukbiobank.ac.uk/projects/analysis-of-the-uk-biobank-population-prevalence-penetrance-and-effects-of-risk-variants-associated-with-parkinsonism-and-related-movement-disorders/,matched,unique_normalized_title,46450,"Analysis of the UK Biobank population prevalence, penetrance and effects of risk variants associated with Parkinsonism and related movement disorders",University College London,46450
579,1,2019-06-18,18 June 2019,Gestational Diabetes and subsequent Type 2 Diabetes,"Bar Ilan University, Israel",https://www.ukbiobank.ac.uk/projects/gestational-diabetes-and-subsequent-type-2-diabetes/,matched,unique_normalized_title,46631,Gestational Diabetes and subsequent Type 2 Diabetes,Bar Ilan University,46631
579,2,2019-06-18,18 June 2019,Pancreatic Disease Haplotype Association Studies,"Ariel Precision Medicine, Inc., United States of America",https://www.ukbiobank.ac.uk/projects/pancreatic-disease-haplotype-association-studies/,matched,unique_normalized_title,48065,Pancreatic Disease Haplotype Association Studies,"Ariel Precision Medicine, Inc.",48065
579,3,2019-06-18,18 June 2019,Developing statistical methods and computational algorithms for identifying biomarkers at Biobank-data scale for cardio-metabolic traits,"University of California, Los Angeles, United States of America",https://www.ukbiobank.ac.uk/projects/developing-statistical-methods-and-computational-algorithms-for-identifying-biomarkers-at-biobank-data-scale-for-cardio-metabolic-traits/,matched,unique_normalized_title,48152,Developing statistical methods and computational algorithms for identifying biomarkers at Biobank-data scale for cardio-metabolic traits,"University of California, Los Angeles",48152
579,4,2019-06-18,18 June 2019,Do persons with epilepsy (PWE) have known pathogenic mutations in ion channel or other known sudden cardiac arrest-related genes at a greater frequency than non-epileptics?,"Mayo Clinic, United States of America",https://www.ukbiobank.ac.uk/projects/do-persons-with-epilepsy-pwe-have-known-pathogenic-mutations-in-ion-channel-or-other-known-sudden-cardiac-arrest-related-genes-at-a-greater-frequency-than-non-epileptics/,matched,unique_normalized_title,48286,Do persons with epilepsy (PWE) have known pathogenic mutations in ion channel or other known sudden cardiac arrest-related genes at a greater frequency than non-epileptics?,Mayo Clinic,48286
579,5,2019-06-18,18 June 2019,Computational analyses of genotypic and phenotypic data with treatment response from patients with multimorbidity and the role of inflammation as a driver of multimorbidity.,"Ulster University, Great Britain",https://www.ukbiobank.ac.uk/projects/computational-analyses-of-genotypic-and-phenotypic-data-with-treatment-response-from-patients-with-multimorbidity-and-the-role-of-inflammation-as-a-driver-of-multimorbidity/,matched,unique_normalized_title,48433,Computational analyses of genotypic and phenotypic data with treatment response from patients with multimorbidity and the role of inflammation as a driver of multimorbidity.,Ulster University,48433
579,6,2019-06-18,18 June 2019,Electrophysiological remodelling in patients at elevated risk of ventricular arrhythmia and sudden cardiac death,"Imperial College London, Great Britain",https://www.ukbiobank.ac.uk/projects/electrophysiological-remodelling-in-patients-at-elevated-risk-of-ventricular-arrhythmia-and-sudden-cardiac-death/,matched,unique_normalized_title,48666,Electrophysiological remodelling in patients at elevated risk of ventricular arrhythmia and sudden cardiac death,Imperial College London,48666
579,7,2019-06-18,18 June 2019,Pathfinding Algorithms for Extracting Health-Related Insights from Raw Accelerometry,"Massachusetts Institute of Technology, United States of America",https://www.ukbiobank.ac.uk/projects/pathfinding-algorithms-for-extracting-health-related-insights-from-raw-accelerometry/,matched,unique_normalized_title,48759,Pathfinding Algorithms for Extracting Health-Related Insights from Raw Accelerometry,Massachusetts Institute of Technology,48759
579,8,2019-06-18,18 June 2019,"The relationship between pain, social exclusion, anxiety, depression and related psychological problems.","University of York, Great Britain",https://www.ukbiobank.ac.uk/projects/the-relationship-between-pain-social-exclusion-anxiety-depression-and-related-psychological-problems/,matched,unique_normalized_title,49442,"The relationship between pain, social exclusion, anxiety, depression and related psychological problems.",University of York,49442
579,9,2019-06-18,18 June 2019,From data to targeted interventions: Paving the way to relieve the burden of mental-non-mental multimorbidity by a deep learning-informed translational network approach,"University of Basel, Switzerland",https://www.ukbiobank.ac.uk/projects/from-data-to-targeted-interventions-paving-the-way-to-relieve-the-burden-of-mental-non-mental-multimorbidity-by-a-deep-learning-informed-translational-network-approach/,matched,unique_normalized_title,49658,From data to targeted interventions: Paving the way to relieve the burden of mental-non-mental multimorbidity by a deep learning-informed translational network approach,University of Basel,49658
579,10,2019-06-18,18 June 2019,Analysing the effects of privacy protection methods on data utility and data research generalisability in observational studies: A case study in asthma,"University College London, Great Britain",https://www.ukbiobank.ac.uk/projects/analysing-the-effects-of-privacy-protection-methods-on-data-utility-and-data-research-generalisability-in-observational-studies-a-case-study-in-asthma/,matched,unique_normalized_title,49708,Analysing the effects of privacy protection methods on data utility and data research generalisability in observational studies: A case study in asthma,University College London,49708
580,1,2019-06-18,18 June 2019,Mendelian randomization analysis on blood cell indices and blood pressure-related traits.,"University of Glasgow, Great Britain",https://www.ukbiobank.ac.uk/projects/mendelian-randomization-analysis-on-blood-cell-indices-and-blood-pressure-related-traits/,matched,unique_normalized_title,50282,Mendelian randomization analysis on blood cell indices and blood pressure-related traits.,University of Glasgow,50282
580,2,2019-06-18,18 June 2019,Investigating the interplay between gender and shiftwork in the development of metabolic syndrome,"University of Pennsylvania, United States of America",https://www.ukbiobank.ac.uk/projects/investigating-the-interplay-between-gender-and-shiftwork-in-the-development-of-metabolic-syndrome/,matched,unique_normalized_title,50398,Investigating the interplay between gender and shiftwork in the development of metabolic syndrome,University of Pennsylvania,50398
580,3,2019-06-18,18 June 2019,Determinants of somatic mutation variability in the UK Biobank population,"NYU Grossman School of Medicine, United States of America",https://www.ukbiobank.ac.uk/projects/determinants-of-somatic-mutation-variability-in-the-uk-biobank-population/,matched,unique_normalized_title,50529,Determinants of somatic mutation variability in the UK Biobank population,NYU Grossman School of Medicine,50529
580,4,2019-06-18,18 June 2019,Evaluating Biomarkers in Predicting Ovarian Cancer Risk,"Moffitt Cancer Center, United States of America",https://www.ukbiobank.ac.uk/projects/evaluating-biomarkers-in-predicting-ovarian-cancer-risk/,matched,unique_normalized_title,26189,Evaluating Biomarkers in Predicting Ovarian Cancer Risk,Moffitt Cancer Center,26189
580,5,2019-06-18,18 June 2019,"Coffee and the risk of chronic diseases, including liver cancer, liver cirrhosis, type 2 diabetes mellitus and chronic kidney disease.","University of Southampton, Great Britain",https://www.ukbiobank.ac.uk/projects/coffee-and-the-risk-of-chronic-diseases-including-liver-cancer-liver-cirrhosis-type-2-diabetes-mellitus-and-chronic-kidney-disease/,matched,unique_normalized_title,26877,"Coffee and the risk of chronic diseases, including liver cancer, liver cirrhosis, type 2 diabetes mellitus and chronic kidney disease.",University of Southampton,26877
580,6,2019-06-18,18 June 2019,Exploring the genetic basis of healthy development and ageing: gene discovery and methods development.,"Walter & Eliza Hall Institute of Medical Research, Australia",https://www.ukbiobank.ac.uk/projects/exploring-the-genetic-basis-of-healthy-development-and-ageing-gene-discovery-and-methods-development/,matched,unique_normalized_title,36610,Exploring the genetic basis of healthy development and ageing: gene discovery and methods development.,Walter & Eliza Hall Institute of Medical Research,36610
580,7,2019-06-18,18 June 2019,"Dissecting predisposition and risk prediction for cardiometabolic disease, cancer and their co-occurrence: a trans-ethnic study","Imperial College London, Great Britain",https://www.ukbiobank.ac.uk/projects/dissecting-predisposition-and-risk-prediction-for-cardiometabolic-disease-cancer-and-their-co-occurrence-a-trans-ethnic-study/,matched,unique_normalized_title,37685,"Dissecting predisposition and risk prediction for cardiometabolic disease, cancer and their co-occurrence: a trans-ethnic study",Imperial College London,37685
580,8,2019-06-18,18 June 2019,Automated segmentation of visceral organs and tissues in whole body MRI.,"University of Tübingen, Germany",https://www.ukbiobank.ac.uk/projects/automated-segmentation-of-visceral-organs-and-tissues-in-whole-body-mri/,matched,unique_normalized_title,40040,Automated segmentation of visceral organs and tissues in whole body MRI.,University of Tübingen,40040
580,9,2019-06-18,18 June 2019,Socioeconomic status and cognitive function: the influence of cardiovascular and brain health.,"Nanyang Technological University, Singapore",https://www.ukbiobank.ac.uk/projects/socioeconomic-status-and-cognitive-function-the-influence-of-cardiovascular-and-brain-health/,matched,unique_normalized_title,52012,Socioeconomic status and cognitive function: the influence of cardiovascular and brain health.,Nanyang Technological University,52012
580,10,2019-06-18,18 June 2019,Patient stratification using machine learning on literature and clinical datasets,"nference, inc., United States of America",https://www.ukbiobank.ac.uk/projects/patient-stratification-using-machine-learning-on-literature-and-clinical-datasets/,matched,unique_normalized_title,46421,Patient stratification using machine learning on literature and clinical datasets,"nference, inc.",46421
581,1,2019-06-18,18 June 2019,Hormone processing in health and disease,"ETH Zurich, Switzerland",https://www.ukbiobank.ac.uk/projects/hormone-processing-in-health-and-disease/,matched,unique_normalized_title,48008,Hormone processing in health and disease,ETH Zurich,48008
581,2,2019-06-14,14 June 2019,Generative Model on brain decoding,"University of Georgia Research Foundation, United States of America",https://www.ukbiobank.ac.uk/projects/generative-model-on-brain-decoding/,matched,unique_normalized_title,35698,Generative Model on brain decoding,University of Georgia Research Foundation,35698
581,3,2019-06-04,4 June 2019,Determining the Genetic Basis of Rotator Cuff Tearing,"University of Utah, United States of America",https://www.ukbiobank.ac.uk/projects/determining-the-genetic-basis-of-rotator-cuff-tearing/,matched,unique_normalized_title,47706,Determining the Genetic Basis of Rotator Cuff Tearing,University of Utah,47706
581,4,2019-06-04,4 June 2019,Genetic predictors of predisposition for and consequences of substance use behaviors and other neuropsychiatric traits and medical conditions.,"Washington University in St. Louis, United States of America",https://www.ukbiobank.ac.uk/projects/genetic-predictors-of-predisposition-for-and-consequences-of-substance-use-behaviors-and-other-neuropsychiatric-traits-and-medical-conditions/,matched,unique_normalized_title,48123,Genetic predictors of predisposition for and consequences of substance use behaviors and other neuropsychiatric traits and medical conditions.,Washington University in St. Louis,48123
581,5,2019-05-30,30 May 2019,"Brain allometry and asymmetries as intermediate phenotypes between genetic and environmental factors, and cognitive function and mental health","L'Ecole Normale Superieure, France",https://www.ukbiobank.ac.uk/projects/brain-allometry-and-asymmetries-as-intermediate-phenotypes-between-genetic-and-environmental-factors-and-cognitive-function-and-mental-health/,matched,unique_normalized_title,46007,"Brain allometry and asymmetries as intermediate phenotypes between genetic and environmental factors, and cognitive function and mental health",L'Ecole Normale Superieure,46007
581,6,2019-05-30,30 May 2019,Applying (deep) machine learning methods for understanding the complex relationship between genes and phenotype,"Incheon National University, Korea (South)",https://www.ukbiobank.ac.uk/projects/applying-deep-machine-learning-methods-for-understanding-the-complex-relationship-between-genes-and-phenotype/,matched,unique_normalized_title,46146,Applying (deep) machine learning methods for understanding the complex relationship between genes and phenotype,Incheon National University,46146
581,7,2019-05-30,30 May 2019,Investigating the relationship between air quality and health outcomes.,"Lancaster University, Great Britain",https://www.ukbiobank.ac.uk/projects/investigating-the-relationship-between-air-quality-and-health-outcomes/,matched,unique_normalized_title,46432,Investigating the relationship between air quality and health outcomes.,Lancaster University,46432
581,8,2019-05-30,30 May 2019,Long term dairy consumption and colorectal cancer risk in adulthood,"Northeastern University (USA), United States of America",https://www.ukbiobank.ac.uk/projects/long-term-dairy-consumption-and-colorectal-cancer-risk-in-adulthood/,matched,unique_normalized_title,46683,Long term dairy consumption and colorectal cancer risk in adulthood,Northeastern University (USA),46683
581,9,2019-05-30,30 May 2019,"What is the vitamin D status of people with MS in the UK, how does this interact with risk factors associated with MS development, and what are the downstream consequences?","Queen Mary University of London, Great Britain",https://www.ukbiobank.ac.uk/projects/what-is-the-vitamin-d-status-of-people-with-ms-in-the-uk-how-does-this-interact-with-risk-factors-associated-with-ms-development-and-what-are-the-downstream-consequences/,matched,unique_normalized_title,43101,"What is the vitamin D status of people with MS in the UK, how does this interact with risk factors associated with MS development, and what are the downstream consequences?",Queen Mary University of London,43101
581,10,2019-05-30,30 May 2019,Applying Deep Learning to Understand Disease-Genotype Relationships,"Illumina Inc., United States of America",https://www.ukbiobank.ac.uk/projects/applying-deep-learning-to-understand-disease-genotype-relationships/,matched,unique_normalized_title,33751,Applying Deep Learning to Understand Disease-Genotype Relationships,Illumina Inc.,33751
582,1,2019-05-30,30 May 2019,The interrelationship of cardio- and neuro-vascular disease: associations with progressive brain atrophy and cognitive decline,"University College London, Great Britain",https://www.ukbiobank.ac.uk/projects/the-interrelationship-of-cardio-and-neuro-vascular-disease-associations-with-progressive-brain-atrophy-and-cognitive-decline/,matched,unique_normalized_title,37375,The interrelationship of cardio- and neuro-vascular disease: associations with progressive brain atrophy and cognitive decline,University College London,37375
582,2,2019-05-30,30 May 2019,"The joint effects of genetic, lifestyle and environmental risk factors on common diseases and multimorbidity.","Tianjin Medical University, China",https://www.ukbiobank.ac.uk/projects/the-joint-effects-of-genetic-lifestyle-and-environmental-risk-factors-on-common-diseases-and-multimorbidity/,matched,unique_normalized_title,45676,"The joint effects of genetic, lifestyle and environmental risk factors on common diseases and multimorbidity.",Tianjin Medical University,45676
582,3,2019-05-29,29 May 2019,"Analysis of human daily activity, cognitive function, and well-being.","RIKEN, Japan",https://www.ukbiobank.ac.uk/projects/analysis-of-human-daily-activity-cognitive-function-and-well-being/,matched,unique_normalized_title,46409,"Analysis of human daily activity, cognitive function, and well-being.",RIKEN,46409
582,4,2019-05-29,29 May 2019,Hidden scarcity: Commuting induced time poverty and healthy lifestyles of low SES subjects,"Copenhagen Business School, Denmark",https://www.ukbiobank.ac.uk/projects/hidden-scarcity-commuting-induced-time-poverty-and-healthy-lifestyles-of-low-ses-subjects/,matched,unique_normalized_title,46961,Hidden scarcity: Commuting induced time poverty and healthy lifestyles of low SES subjects,Copenhagen Business School,46961
582,5,2019-05-29,29 May 2019,"How Does Physical Activity Differ Between the Healthy Population, Patients with Knee Pain, and Patients after Knee Replacement?","University of Oxford, Great Britain",https://www.ukbiobank.ac.uk/projects/how-does-physical-activity-differ-between-the-healthy-population-patients-with-knee-pain-and-patients-after-knee-replacement/,matched,unique_normalized_title,47280,"How Does Physical Activity Differ Between the Healthy Population, Patients with Knee Pain, and Patients after Knee Replacement?",University of Oxford,47280
582,6,2019-05-29,29 May 2019,"Validation of polygenic risk scores, based upon pooled discovery studies, for predisposition to major prevalent diseases affecting both quality-of-life and lifespan and testing for causation.","University of Melbourne, Australia",https://www.ukbiobank.ac.uk/projects/validation-of-polygenic-risk-scores-based-upon-pooled-discovery-studies-for-predisposition-to-major-prevalent-diseases-affecting-both-quality-of-life-and-lifespan-and-testing-for-causation/,matched,unique_normalized_title,47401,"Validation of polygenic risk scores, based upon pooled discovery studies, for predisposition to major prevalent diseases affecting both quality-of-life and lifespan and testing for causation.",University of Melbourne,47401
582,7,2019-05-29,29 May 2019,Identification of genomic and microenvironmental factors in high-risk populations for pancreatic cancer,"Columbia University, United States of America",https://www.ukbiobank.ac.uk/projects/identification-of-genomic-and-microenvironmental-factors-in-high-risk-populations-for-pancreatic-cancer/,matched,unique_normalized_title,47884,Identification of genomic and microenvironmental factors in high-risk populations for pancreatic cancer,Columbia University,47884
582,8,2019-05-29,29 May 2019,"Association of immune GWAS loci with brain structure, function, and mental health","University of California, Los Angeles, United States of America",https://www.ukbiobank.ac.uk/projects/association-of-immune-gwas-loci-with-brain-structure-function-and-mental-health/,matched,unique_normalized_title,48096,"Association of immune GWAS loci with brain structure, function, and mental health","University of California, Los Angeles",48096
582,9,2019-05-29,29 May 2019,The health of teachers (and former teachers) in the UK.,"University College London, Great Britain",https://www.ukbiobank.ac.uk/projects/the-health-of-teachers-and-former-teachers-in-the-uk/,matched,unique_normalized_title,48217,The health of teachers (and former teachers) in the UK.,University College London,48217
582,10,2019-05-29,29 May 2019,"The hazards of smoking and benefits of cessation on cause-specific mortality in the UK by age, sex and social status.","St. Michael's Hospital, Canada",https://www.ukbiobank.ac.uk/projects/the-hazards-of-smoking-and-benefits-of-cessation-on-cause-specific-mortality-in-the-uk-by-age-sex-and-social-status/,matched,unique_normalized_title,48609,"The hazards of smoking and benefits of cessation on cause-specific mortality in the UK by age, sex and social status.",St. Michael's Hospital,48609
583,1,2019-05-29,29 May 2019,The Impact of the Built Environment on Health and Wellbeing: Promoting Active Travel,"University of Cambridge, Great Britain",https://www.ukbiobank.ac.uk/projects/the-impact-of-the-built-environment-on-health-and-wellbeing-promoting-active-travel/,matched,unique_normalized_title,48771,The Impact of the Built Environment on Health and Wellbeing: Promoting Active Travel,University of Cambridge,48771
583,2,2019-05-29,29 May 2019,Metabolic Pathways in Heart Failure,"Duke University, United States of America",https://www.ukbiobank.ac.uk/projects/metabolic-pathways-in-heart-failure/,matched,unique_normalized_title,48785,Metabolic Pathways in Heart Failure,Duke University,48785
583,3,2019-05-29,29 May 2019,Learning Intergenic Interactions Shaping Human Genotype-Phenotype Relations,"Charite - Universitatsmedizin Berlin, Germany",https://www.ukbiobank.ac.uk/projects/learning-intergenic-interactions-shaping-human-genotype-phenotype-relations/,matched,unique_normalized_title,49966,Learning Intergenic Interactions Shaping Human Genotype-Phenotype Relations,Charite - Universitatsmedizin Berlin,49966
583,4,2019-05-29,29 May 2019,Using human population sequencing data to explore protein structure and function,"Baker Heart and Diabetes Institute, Australia",https://www.ukbiobank.ac.uk/projects/using-human-population-sequencing-data-to-explore-protein-structure-and-function/,matched,unique_normalized_title,50000,Using human population sequencing data to explore protein structure and function,Baker Heart and Diabetes Institute,50000
583,5,2019-05-29,29 May 2019,"Relationships between blood, urinary and other biomarkers and risk of human noncommunicable diseases, all-cause mortality, and cause-specific mortality","First Affiliated Hospital Army Medical University, China",https://www.ukbiobank.ac.uk/projects/relationships-between-blood-urinary-and-other-biomarkers-and-risk-of-human-noncommunicable-diseases-all-cause-mortality-and-cause-specific-mortality/,matched,unique_normalized_title,50538,"Relationships between blood, urinary and other biomarkers and risk of human noncommunicable diseases, all-cause mortality, and cause-specific mortality",First Affiliated Hospital Army Medical University,50538
583,6,2019-05-29,29 May 2019,Genetic causes of polycystic kidney disease,"Geisinger Clinic, United States of America",https://www.ukbiobank.ac.uk/projects/genetic-causes-of-polycystic-kidney-disease/,matched,unique_normalized_title,50662,Genetic causes of polycystic kidney disease,Geisinger Clinic,50662
583,7,2019-05-29,29 May 2019,"Disentangling the role of insulin resistance in diabetes, cardiometabolic disease and cancer to find new therapeutic targets","University of California, San Diego, United States of America",https://www.ukbiobank.ac.uk/projects/disentangling-the-role-of-insulin-resistance-in-diabetes-cardiometabolic-disease-and-cancer-to-find-new-therapeutic-targets/,matched,detail_page_app_id_after_title_unmatched_or_ambiguous,51436,"Disentangling the role of insulin resistance in diabetes, cardiometabolic disease and cancer to find new therapeutic targets","University of California, San Diego",51436|193976
583,8,2019-05-29,29 May 2019,"Adherence to dietary patterns, genetic predisposition and incidence of coronary artery disease","University Hospital Schleswig-Holstein, Germany",https://www.ukbiobank.ac.uk/projects/adherence-to-dietary-patterns-genetic-predisposition-and-incidence-of-coronary-artery-disease/,matched,unique_normalized_title,44033,"Adherence to dietary patterns, genetic predisposition and incidence of coronary artery disease",University Hospital Schleswig-Holstein,44033
583,9,2019-05-29,29 May 2019,"The role of genetic, environmental factors and their interactions in the development of diabetes and its related health conditions under different ethnicity: comparison of East Asians and Europeans","Seoul National University Hospital, Korea (South)",https://www.ukbiobank.ac.uk/projects/the-role-of-genetic-environmental-factors-and-their-interactions-in-the-development-of-diabetes-and-its-related-health-conditions-under-different-ethnicity-comparison-of-east-asians-and-europeans/,matched,unique_normalized_title,44196,"The role of genetic, environmental factors and their interactions in the development of diabetes and its related health conditions under different ethnicity: comparison of East Asians and Europeans",Seoul National University Hospital,44196
583,10,2019-05-29,29 May 2019,Fine-scale reconstruction of population structure and Admixture Mapping in British and South Asian populations,"University of California, Berkeley, United States of America",https://www.ukbiobank.ac.uk/projects/fine-scale-reconstruction-of-population-structure-and-admixture-mapping-in-british-and-south-asian-populations/,matched,unique_normalized_title,44261,Fine-scale reconstruction of population structure and Admixture Mapping in British and South Asian populations,"University of California, Berkeley",44261
